,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,OWS,DWS,WS,OBPM,DBPM,BPM,VORP,Year,UID,Salary,Cap%
796,Greg Oden,C,26,MIA,23,6,9.2,1.2,2.1,0.0,0.0,1.2,2.1,0.6,1.0,1.0,1.3,2.3,0.0,0.3,0.6,0.5,2.3,2.9,0.2,0.3,0.5,-5.0,0.2,-4.8,-0.1,2014,odengr01,  947907 ,0.015030635059066043
797,Victor Oladipo,PG,21,ORL,80,44,31.1,4.9,11.7,0.9,2.8,4.0,8.9,3.1,4.0,0.5,3.6,4.1,4.1,1.6,0.5,3.2,2.6,13.8,-1.4,2.8,1.3,-1.9,0.4,-1.4,0.3,2014,oladivi01,  4763760 ,0.0755373027828431
798,Kelly Olynyk,C,22,BOS,70,9,20.0,3.3,7.2,0.6,1.6,2.8,5.5,1.4,1.7,2.0,3.2,5.2,1.6,0.5,0.4,1.5,3.2,8.7,1.5,1.4,2.9,-0.9,-0.3,-1.2,0.3,2014,olynyke01,  1986360 ,0.03149702687703163
799,Arinze Onuaku,PF,26,TOT,5,0,6.0,0.2,1.0,0.0,0.0,0.2,1.0,0.2,0.4,0.4,1.2,1.6,0.6,0.0,0.0,0.2,0.6,0.6,0.0,0.0,0.0,-4.0,-1.2,-5.2,0.0,2014,onuakar01,  57668 ,0.0009144216284785539
800,Arinze Onuaku,PF,26,TOT,5,0,6.0,0.2,1.0,0.0,0.0,0.2,1.0,0.2,0.4,0.4,1.2,1.6,0.6,0.0,0.0,0.2,0.6,0.6,0.0,0.0,0.0,-4.0,-1.2,-5.2,0.0,2014,onuakar01,  40368 ,0.0006401014825973202
801,Daniel Orton,C,23,PHI,22,4,11.4,1.0,2.1,0.0,0.0,1.0,2.1,1.0,1.4,0.7,2.0,2.8,0.7,0.3,0.7,0.8,1.7,3.0,0.0,0.2,0.3,-4.7,0.7,-4.0,-0.1,2014,ortonda01,  201839 ,0.00320049155633077
802,Travis Outlaw,SF,29,SAC,63,4,16.9,2.1,5.2,0.7,1.9,1.4,3.3,0.7,0.8,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4,0.8,0.6,1.4,-1.1,-0.4,-1.4,0.1,2014,outlatr01,  4000000 ,0.06342662332514072
803,Travis Outlaw,SF,29,SAC,63,4,16.9,2.1,5.2,0.7,1.9,1.4,3.3,0.7,0.8,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4,0.8,0.6,1.4,-1.1,-0.4,-1.4,0.1,2014,outlatr01,  3000000 ,0.047569967493855544
804,Zaza Pachulia,C,29,MIL,53,43,25.0,2.8,6.6,0.0,0.0,2.8,6.6,2.1,2.5,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3,7.7,1.0,0.7,1.7,-0.9,-0.9,-1.8,0.1,2014,pachuza01,  5200000 ,0.08245461032268295
805,Jannero Pargo,PG,34,CHA,29,0,8.3,1.8,4.1,0.8,2.1,1.0,2.0,0.3,0.4,0.0,0.7,0.7,1.8,0.5,0.0,0.9,0.6,4.7,0.2,0.4,0.5,2.9,-0.3,2.7,0.3,2014,pargoja01,  1399507 ,0.022191500832474433
806,Tony Parker,PG,31,SAS,68,68,29.4,6.7,13.4,0.4,1.0,6.3,12.5,2.9,3.6,0.3,2.0,2.3,5.7,0.5,0.1,2.2,1.3,16.7,3.9,1.9,5.9,2.0,-1.2,0.9,1.5,2014,parketo01,  12500000 ,0.19820819789106478
807,Chandler Parsons,SF,25,HOU,74,74,37.6,6.3,13.3,1.8,4.7,4.5,8.6,2.2,3.0,0.9,4.6,5.5,4.0,1.2,0.4,1.9,2.3,16.6,5.1,2.5,7.6,1.5,0.2,1.7,2.6,2014,parsoch01,  926500 ,0.01469119162768572
808,Patrick Patterson,PF,24,TOT,65,13,23.6,3.5,7.5,0.8,2.3,2.6,5.2,0.8,1.1,1.8,3.5,5.3,1.2,0.8,0.6,1.0,2.4,8.5,1.8,2.0,3.8,0.0,0.5,0.5,1.0,2014,pattepa01,  3105302 ,0.04923970506620154
809,Chris Paul,PG,28,LAC,62,62,35.0,6.5,14.0,1.3,3.4,5.3,10.6,4.8,5.6,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1,9.0,3.2,12.2,6.0,2.6,8.6,5.8,2014,paulch01,  18686431 ,0.2963043050820582
810,Kendrick Perkins,C,29,OKC,62,62,19.5,1.4,3.1,0.0,0.0,1.4,3.1,0.6,1.1,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,3.4,-0.9,1.7,0.8,-5.0,0.7,-4.2,-0.7,2014,perkike01,  8727437 ,0.13838796479822404
811,Paul Pierce,SF,36,BRK,75,68,28.0,4.3,9.5,1.5,4.0,2.8,5.5,3.4,4.1,0.3,4.3,4.6,2.4,1.1,0.4,2.0,2.5,13.5,2.9,2.3,5.2,1.3,0.3,1.6,1.9,2014,piercpa01,  15333334 ,0.24313539998414335
812,Dexter Pittman,C,25,ATL,2,0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-26.1,-24.3,0.0,2014,pittmde01,  53888 ,0.0008544834694362959
813,Dexter Pittman,C,25,ATL,2,0,1.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-26.1,-24.3,0.0,2014,pittmde01,  32333 ,0.0005126932529929438
814,Mason Plumlee,C,23,BRK,70,22,18.2,2.8,4.3,0.0,0.0,2.8,4.3,1.7,2.8,1.4,3.0,4.4,0.9,0.7,0.8,1.1,2.4,7.4,3.0,1.7,4.7,0.2,0.8,1.0,1.0,2014,plumlma01,  1298640 ,0.02059208752874019
815,Miles Plumlee,C,25,PHO,80,79,24.6,3.6,6.9,0.0,0.0,3.6,6.9,0.9,1.7,2.5,5.4,7.8,0.5,0.6,1.1,1.4,2.3,8.1,1.2,2.8,4.0,-1.4,0.1,-1.3,0.3,2014,plumlmi01,  1121520 ,0.017783556647902956
816,Quincy Pondexter,SG,25,MEM,15,2,18.0,2.1,5.3,0.7,2.3,1.3,3.0,1.4,1.7,0.7,1.1,1.7,1.3,0.3,0.1,1.0,1.2,6.3,0.2,0.2,0.4,-1.0,-1.0,-2.0,0.0,2014,pondequ01,  2225479 ,0.035288654562752715
817,Otto Porter,SF,20,WAS,37,0,8.6,0.9,2.5,0.1,0.6,0.8,1.9,0.2,0.3,0.6,1.0,1.5,0.3,0.2,0.0,0.4,0.7,2.1,-0.4,0.3,0.0,-4.9,-1.3,-6.2,-0.3,2014,porteot01,  4278000 ,0.06783477364623801
818,Josh Powell,PF,31,HOU,1,0,19.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,-0.1,0.0,0.0,-8.8,-2.6,-11.4,0.0,2014,poweljo01,  6511 ,0.00010324268611749782
819,Phil Pressey,PG,22,BOS,75,11,15.1,1.0,3.4,0.4,1.4,0.7,2.0,0.4,0.6,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1.3,2.8,-1.0,1.1,0.1,-3.8,0.5,-3.3,-0.4,2014,pressph01,  490180 ,0.00777261555537937
820,A.J. Price,SG,27,MIN,28,0,3.5,0.7,1.6,0.2,0.8,0.5,0.9,0.0,0.1,0.0,0.3,0.4,0.5,0.0,0.0,0.3,0.2,1.6,-0.1,0.0,0.0,-2.4,-2.4,-4.8,-0.1,2014,priceaj01,  947907 ,0.015030635059066043
821,Ronnie Price,SG,30,ORL,31,2,12.2,0.9,3.0,0.3,1.4,0.6,1.6,0.3,0.4,0.3,1.1,1.4,2.1,0.8,0.1,0.8,1.6,2.4,-0.5,0.4,-0.1,-5.6,1.2,-4.3,-0.2,2014,pricero01,  1186459 ,0.018813272020930787
822,Pablo Prigioni,PG,36,NYK,66,27,19.4,1.3,2.9,1.0,2.1,0.3,0.8,0.2,0.2,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8,2.5,0.9,3.4,-0.3,0.8,0.5,0.8,2014,prigipa01,  1591350 ,0.025233489257115674
823,Tayshaun Prince,SF,33,MEM,76,76,25.6,2.6,6.5,0.3,0.9,2.4,5.6,0.4,0.8,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6.0,-0.2,1.8,1.5,-2.7,0.2,-2.5,-0.2,2014,princta01,  7235955 ,0.11473804804566717
824,Miroslav Raduljica,C,26,MIL,48,2,9.7,1.4,2.6,0.0,0.0,1.4,2.6,0.9,1.1,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,3.8,1.0,0.1,1.1,-2.1,-1.6,-3.6,-0.2,2014,radulmi01,  1500000 ,0.023784983746927772
825,Anthony Randolph,PF,24,DEN,43,5,12.3,1.6,4.1,0.4,1.4,1.2,2.7,1.2,1.6,0.5,2.4,2.8,0.7,0.6,0.4,0.9,1.5,4.8,-0.1,0.7,0.6,-2.3,1.5,-0.8,0.2,2014,randoan01,  1750000 ,0.02774914770474907
826,Shavlik Randolph,PF,30,PHO,14,0,6.8,0.5,1.0,0.0,0.0,0.5,1.0,0.4,0.8,0.5,1.3,1.8,0.1,0.2,0.1,0.4,1.1,1.4,0.0,0.1,0.1,-4.8,-0.2,-4.9,-0.1,2014,randosh01,  306037 ,0.0048527233806390235
827,Zach Randolph,PF,32,MEM,79,79,34.2,7.1,15.2,0.0,0.3,7.1,14.9,3.2,4.3,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,17.4,2.9,3.5,6.4,0.8,-0.9,-0.1,1.3,2014,randoza01,  18238333 ,0.289198969317371
828,J.J. Redick,SG,29,LAC,35,34,28.2,5.2,11.4,2.1,5.3,3.1,6.1,2.8,3.0,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,15.2,2.3,0.7,3.0,2.5,-0.8,1.7,0.9,2014,redicjj01,  6500000 ,0.10306826290335368
829,Luke Ridnour,PG,32,TOT,61,14,18.7,2.1,5.4,0.6,1.8,1.5,3.6,0.3,0.4,0.4,1.2,1.6,2.9,0.5,0.1,1.1,1.5,5.0,-0.3,0.4,0.1,-3.2,-1.1,-4.4,-0.7,2014,ridnolu01,  4320000 ,0.06850075319115198
830,Austin Rivers,PG,21,NOP,69,4,19.4,2.8,6.9,0.5,1.4,2.3,5.4,1.6,2.5,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,7.7,0.2,0.4,0.6,-2.0,-1.4,-3.4,-0.5,2014,riverau01,  2339040 ,0.03708935225560929
831,Andre Roberson,SG,22,OKC,40,16,10.0,0.8,1.7,0.1,0.3,0.8,1.4,0.2,0.3,0.9,1.5,2.4,0.4,0.5,0.3,0.5,1.9,1.9,0.2,0.6,0.8,-3.8,1.4,-2.4,0.0,2014,roberan03,  1110840 ,0.01761420756362483
832,Brian Roberts,PG,28,NOP,72,42,23.2,3.4,8.1,0.9,2.5,2.5,5.6,1.7,1.8,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,9.4,2.0,0.2,2.2,-0.1,-1.6,-1.7,0.1,2014,roberbr01,  788872 ,0.012508871798937605
833,Nate Robinson,PG,29,DEN,44,1,19.7,3.7,8.7,1.3,3.5,2.4,5.2,1.6,1.9,0.5,1.4,1.8,2.5,0.8,0.1,1.3,2.1,10.4,1.3,0.5,1.8,0.8,-0.3,0.6,0.6,2014,robinna01,  2016000 ,0.03196701815587093
834,Thomas Robinson,PF,22,POR,70,0,12.5,2.0,4.2,0.0,0.0,2.0,4.2,0.8,1.4,1.5,2.9,4.4,0.5,0.3,0.3,0.8,1.9,4.8,0.4,1.2,1.6,-2.7,-0.6,-3.2,-0.3,2014,robinth01,  3526440 ,0.05591754538967732
835,Rajon Rondo,PG,27,BOS,30,30,33.3,4.7,11.7,0.9,3.0,3.8,8.7,1.4,2.2,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,11.7,0.2,1.0,1.1,0.3,-0.6,-0.3,0.5,2014,rondora01,  12000000 ,0.19027986997542218
836,Derrick Rose,PG,25,CHI,10,10,31.1,5.8,16.4,1.6,4.7,4.2,11.7,2.7,3.2,0.9,2.3,3.2,4.3,0.5,0.1,3.4,1.5,15.9,-0.6,0.4,-0.2,-1.2,-1.9,-3.1,-0.1,2014,rosede01,  17632688 ,0.27959546499643223
837,Terrence Ross,SG,22,TOR,81,62,26.7,3.9,9.3,2.0,5.0,1.9,4.2,1.0,1.2,0.5,2.6,3.1,1.0,0.8,0.3,1.1,2.3,10.9,2.0,2.2,4.2,0.0,-0.2,-0.2,1.0,2014,rosste01,  2678640 ,0.04247427257591374
838,Ricky Rubio,PG,23,MIN,82,82,32.2,3.1,8.2,0.5,1.6,2.6,6.5,2.8,3.5,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5,2.2,3.6,5.9,-0.6,1.7,1.2,2.1,2014,rubiori01,  4002120 ,0.06346023943550305
839,Brandon Rush,SG,28,UTA,38,0,11.0,0.8,2.4,0.4,1.2,0.4,1.1,0.1,0.1,0.1,1.0,1.2,0.6,0.1,0.2,0.5,0.8,2.1,-0.5,0.0,-0.4,-4.2,-1.3,-5.6,-0.4,2014,rushbr01,  4000000 ,0.06342662332514072
840,Robert Sacre,C,24,LAL,65,13,16.8,2.2,4.6,0.0,0.0,2.2,4.6,1.0,1.4,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1,5.4,0.7,0.7,1.4,-3.0,-0.5,-3.6,-0.4,2014,sacrero01,  788872 ,0.012508871798937605
841,John Salmons,SG-SF,34,TOT,78,8,22.1,1.9,5.3,0.8,2.1,1.1,3.2,0.5,0.7,0.3,1.8,2.1,1.9,0.6,0.2,0.7,1.6,5.2,0.2,1.4,1.7,-2.5,0.5,-1.9,0.0,2014,salmojo01,  7583000 ,0.12024102116863554
842,Larry Sanders,C,25,MIL,23,20,25.4,3.3,7.0,0.0,0.0,3.3,7.0,1.1,2.4,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2,7.7,0.1,0.6,0.7,-3.0,0.0,-3.0,-0.1,2014,sandela01,  3053368 ,0.04841620550225957
843,Luis Scola,PF,33,IND,82,2,17.1,3.2,6.8,0.0,0.1,3.2,6.7,1.2,1.7,1.0,3.7,4.8,1.0,0.3,0.2,1.3,2.0,7.6,-0.4,2.8,2.5,-2.8,0.4,-2.5,-0.2,2014,scolalu01,  5724622 ,0.09077336081820345
844,Luis Scola,PF,33,IND,82,2,17.1,3.2,6.8,0.0,0.1,3.2,6.7,1.2,1.7,1.0,3.7,4.8,1.0,0.3,0.2,1.3,2.0,7.6,-0.4,2.8,2.5,-2.8,0.4,-2.5,-0.2,2014,scolalu01,  4508504 ,0.07148979624197256
845,Mike Scott,PF,25,ATL,80,6,18.5,3.8,7.9,0.8,2.5,3.0,5.4,1.3,1.7,0.8,2.8,3.6,0.9,0.4,0.1,1.0,1.5,9.6,1.3,1.2,2.6,0.0,-1.6,-1.6,0.1,2014,scottmi01,  778872 ,0.012350305240624752
846,Thabo Sefolosha,SG,29,OKC,61,61,26.0,2.3,5.6,0.8,2.5,1.5,3.1,0.9,1.1,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5,6.3,0.9,2.1,3.0,-1.2,1.5,0.3,0.9,2014,sefolth01,  3900000 ,0.06184095774201221
847,Ramon Sessions,PG,27,TOT,83,19,26.7,4.0,9.3,0.4,1.5,3.6,7.8,3.9,4.9,0.5,2.0,2.4,4.1,0.6,0.1,1.8,1.1,12.3,3.1,1.2,4.3,0.7,-1.5,-0.8,0.7,2014,sessira01,  5000000 ,0.07928327915642591
848,Mustafa Shakur,PG,29,OKC,3,0,3.7,0.0,1.0,0.0,0.3,0.0,0.7,0.3,0.7,0.0,0.0,0.0,1.3,0.0,0.0,0.7,0.7,0.3,-0.1,0.0,-0.1,-12.0,-6.6,-18.6,0.0,2014,shakumu01,  52017 ,0.0008248156663759613
849,Tornike Shengelia,SF,22,TOT,26,0,5.9,0.5,1.1,0.0,0.2,0.5,0.8,0.1,0.3,0.2,0.5,0.6,0.5,0.1,0.0,0.5,0.7,1.1,-0.2,0.1,-0.1,-6.2,-1.1,-7.3,-0.2,2014,shengto01,  788872 ,0.012508871798937605
850,Iman Shumpert,SG,23,NYK,74,58,26.5,2.5,6.5,1.0,3.1,1.4,3.5,0.7,1.0,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,6.7,0.4,1.6,2.0,-2.4,0.4,-2.0,0.0,2014,shumpim01,  1797600 ,0.028503924522318244
851,Alexey Shved,SG,25,MIN,63,0,10.5,1.2,3.8,0.5,1.6,0.7,2.1,1.1,1.4,0.3,1.0,1.3,1.1,0.4,0.3,0.8,0.6,4.0,-0.4,0.7,0.2,-1.8,-0.1,-1.9,0.0,2014,shvedal01,  3150000 ,0.04994846586854832
852,Henry Sims,C,23,TOT,46,25,19.0,2.8,6.0,0.0,0.0,2.8,5.9,2.0,2.6,2.3,2.9,5.2,1.1,0.6,0.4,0.9,2.5,7.6,1.4,0.7,2.1,-0.8,-1.4,-2.2,0.0,2014,simshe01,  788872 ,0.012508871798937605
853,Kyle Singler,SF,25,DET,82,36,28.5,3.3,7.3,1.1,3.0,2.1,4.3,1.9,2.2,1.4,2.3,3.7,0.9,0.7,0.5,1.0,2.6,9.6,3.6,0.7,4.4,-0.7,-0.7,-1.4,0.3,2014,singlky01,  1045000 ,0.016570205343693016
854,Chris Singleton,SF,24,WAS,25,0,10.0,1.0,2.7,0.3,0.8,0.7,1.9,0.7,1.0,0.7,1.5,2.2,0.2,0.4,0.1,0.7,1.0,3.0,-0.2,0.3,0.2,-3.9,-0.7,-4.6,-0.2,2014,singlch01,  1707720 ,0.02707872829620233
855,Peyton Siva,SG,23,DET,24,0,9.3,0.8,2.4,0.3,1.0,0.5,1.3,0.5,0.6,0.1,0.5,0.6,1.4,0.4,0.0,0.8,1.1,2.3,-0.2,0.1,-0.2,-5.3,-1.1,-6.4,-0.2,2014,sivape01,  490180 ,0.00777261555537937
856,Donald Sloan,SG,26,IND,48,1,8.2,0.9,2.4,0.2,0.9,0.7,1.6,0.3,0.4,0.1,0.8,0.9,1.0,0.2,0.0,0.5,0.4,2.3,-0.3,0.6,0.3,-3.3,0.3,-3.0,-0.1,2014,sloando01,  884293 ,0.014021929755014668
857,Chris Smith,PG,26,NYK,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1,-3.6,-9.7,0.0,2014,smithch05,  181655 ,0.0028804408150321097
858,Greg Smith,C,23,HOU,11,0,9.1,1.6,2.5,0.0,0.0,1.6,2.5,0.2,0.5,1.0,1.5,2.5,0.0,0.1,0.2,0.5,1.5,3.5,0.2,0.1,0.2,-1.2,-1.2,-2.5,0.0,2014,smithgr02,  15605 ,0.00024744311424720525
859,Greg Smith,C,23,HOU,11,0,9.1,1.6,2.5,0.0,0.0,1.6,2.5,0.2,0.5,1.0,1.5,2.5,0.0,0.1,0.2,0.5,1.5,3.5,0.2,0.1,0.2,-1.2,-1.2,-2.5,0.0,2014,smithgr02,  884293 ,0.014021929755014668
860,Ish Smith,PG,25,PHO,70,1,14.4,1.7,4.0,0.0,0.3,1.7,3.7,0.3,0.6,0.4,1.4,1.8,2.6,0.7,0.2,0.9,0.9,3.7,0.0,1.0,1.0,-2.0,0.6,-1.4,0.2,2014,smithis01,  916099 ,0.014526266550384524
861,J.R. Smith,SF,28,NYK,74,37,32.7,5.4,12.9,2.6,6.5,2.8,6.4,1.2,1.9,0.5,3.5,4.0,3.0,0.9,0.3,1.5,2.6,14.5,2.5,1.2,3.7,1.0,-1.2,-0.2,1.1,2014,smithjr01,  5565000 ,0.08824228970110204
862,Jason Smith,PF,27,NOP,31,27,26.8,4.2,9.1,0.0,0.0,4.2,9.1,1.3,1.6,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2,9.7,0.5,0.4,0.9,-2.4,-1.3,-3.6,-0.3,2014,smithja02,  2500000 ,0.039641639578212956
863,Josh Smith,SF,28,DET,77,76,35.5,6.7,16.0,0.9,3.4,5.8,12.6,2.1,3.9,1.3,5.4,6.8,3.3,1.4,1.4,2.6,2.6,16.4,-1.4,2.5,1.1,-0.9,0.1,-0.8,0.8,2014,smithjo03,  13500000 ,0.21406485372234996
864,Tony Snell,SG,22,CHI,77,12,16.0,1.7,4.4,0.7,2.3,0.9,2.1,0.4,0.5,0.2,1.4,1.6,0.9,0.4,0.2,0.6,1.1,4.5,-0.1,1.7,1.6,-3.1,0.5,-2.6,-0.2,2014,snellto01,  1409040 ,0.02234266233251407
865,James Southerland,SF,23,TOT,4,0,7.5,1.3,3.8,0.8,1.5,0.5,2.3,0.3,0.5,0.0,2.0,2.0,0.0,0.3,0.5,0.3,0.8,3.5,-0.1,0.0,0.0,-2.3,-0.4,-2.7,0.0,2014,southja01,  123987 ,0.001966019186553556
866,James Southerland,SF,23,TOT,4,0,7.5,1.3,3.8,0.8,1.5,0.5,2.3,0.3,0.5,0.0,2.0,2.0,0.0,0.3,0.5,0.3,0.8,3.5,-0.1,0.0,0.0,-2.3,-0.4,-2.7,0.0,2014,southja01,  17300 ,0.0002743201458812336
867,Marreese Speights,C,26,GSW,79,3,12.4,2.5,5.6,0.1,0.4,2.4,5.2,1.4,1.7,1.3,2.4,3.7,0.4,0.1,0.4,0.8,1.9,6.4,0.6,1.5,2.1,-2.8,-0.9,-3.7,-0.4,2014,speigma01,  3500000 ,0.05549829540949814
868,Tiago Splitter,C,29,SAS,59,50,21.5,3.1,5.9,0.0,0.1,3.1,5.8,2.1,2.9,2.1,4.1,6.2,1.5,0.5,0.5,1.3,2.0,8.2,2.3,2.1,4.3,-0.3,0.9,0.6,0.8,2014,splitti01,  10000000 ,0.15856655831285182
869,D.J. Stephens,SG,23,MIL,3,0,5.0,1.0,2.3,0.0,0.0,1.0,2.3,0.3,0.3,0.3,1.3,1.7,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.2,-0.5,1.7,0.0,2014,stephdj01,  28834 ,0.00045721081423927696
870,Lance Stephenson,SG,23,IND,78,78,35.3,5.5,11.2,1.1,3.1,4.4,8.0,1.8,2.5,1.2,5.9,7.2,4.6,0.7,0.1,2.7,2.5,13.8,2.6,4.8,7.4,0.4,1.0,1.3,2.3,2014,stephla01,  1005000 ,0.015935939110441607
871,Greg Stiemsma,C,28,NOP,55,20,18.3,1.3,2.2,0.0,0.0,1.3,2.2,0.3,0.6,1.3,2.8,4.1,0.7,0.6,1.0,0.8,3.1,2.9,0.5,1.0,1.5,-3.6,1.9,-1.7,0.1,2014,stiemgr01,  2676000 ,0.042432411004519145
872,Julyan Stone,SG,25,TOR,21,0,5.7,0.3,0.8,0.1,0.4,0.2,0.4,0.1,0.1,0.1,0.9,1.0,0.6,0.1,0.0,0.2,0.6,0.9,0.0,0.1,0.2,-3.9,1.0,-2.9,0.0,2014,stoneju01,  884293 ,0.014021929755014668
873,Amar'e Stoudemire,C,31,NYK,65,21,22.6,4.8,8.6,0.0,0.0,4.8,8.6,2.3,3.1,1.7,3.2,4.9,0.5,0.4,0.6,1.4,2.4,11.9,2.9,0.9,3.8,0.3,-1.8,-1.6,0.2,2014,stoudam01,  21679893 ,0.3437706017600888
874,Rodney Stuckey,SG,27,DET,73,5,26.7,5.1,11.7,0.3,1.2,4.8,10.5,3.3,4.0,0.5,1.8,2.3,2.1,0.7,0.1,1.7,1.8,13.9,1.8,0.4,2.2,-1.2,-1.7,-2.9,-0.4,2014,stuckro01,  8500000 ,0.13478157456592404
875,Jared Sullinger,PF,21,BOS,74,44,27.6,5.2,12.1,0.8,2.8,4.4,9.3,2.1,2.7,3.3,4.9,8.1,1.6,0.5,0.7,1.6,3.4,13.3,1.9,2.0,3.9,0.1,-1.5,-1.4,0.3,2014,sullija01,  1365720 ,0.021655752001902798
876,Jeff Taylor,SF,24,CHA,26,8,24.2,3.2,8.4,0.7,2.6,2.5,5.8,1.0,1.8,0.6,1.7,2.3,0.8,0.5,0.2,1.0,2.4,8.0,-0.8,0.6,-0.2,-5.0,-0.4,-5.4,-0.5,2014,tayloje03,  788872 ,0.012508871798937605
877,Tyshawn Taylor,PG,23,BRK,23,3,11.7,1.3,4.0,0.1,0.5,1.2,3.4,1.0,1.3,0.1,0.5,0.7,1.6,0.5,0.0,1.3,1.3,3.9,-0.7,0.2,-0.6,-6.7,-2.0,-8.7,-0.5,2014,tayloty01,  788872 ,0.012508871798937605
878,Jeff Teague,PG,25,ATL,79,79,32.2,5.8,13.2,0.9,2.8,4.8,10.3,4.0,4.8,0.4,2.2,2.6,6.7,1.1,0.2,2.9,2.0,16.5,3.3,1.9,5.2,1.2,-1.3,-0.1,1.2,2014,teaguje01,  8000000 ,0.12685324665028144
879,Marquis Teague,SG,20,TOT,40,3,11.1,1.0,3.0,0.1,0.5,0.8,2.5,0.7,0.9,0.0,1.0,1.0,1.5,0.3,0.1,1.0,1.2,2.7,-1.0,0.4,-0.5,-6.8,-0.6,-7.4,-0.6,2014,teaguma01,  1074720 ,0.01704146515499881
880,Garrett Temple,SG,27,WAS,75,0,8.5,0.7,1.9,0.1,0.4,0.6,1.5,0.4,0.6,0.3,0.6,0.9,1.0,0.5,0.1,0.6,1.0,1.8,-0.5,0.9,0.3,-4.8,1.8,-3.0,-0.2,2014,templga01,  916099 ,0.014526266550384524
881,Jason Terry,PG,36,BRK,35,0,16.3,1.6,4.3,1.1,2.9,0.5,1.4,0.3,0.4,0.1,0.9,1.1,1.6,0.4,0.0,0.8,1.4,4.5,0.0,0.2,0.2,-2.3,-1.2,-3.5,-0.2,2014,terryja01,  5625313 ,0.08919865218425434
882,Hasheem Thabeet,C,26,OKC,23,0,8.3,0.6,1.0,0.0,0.0,0.6,1.0,0.0,0.2,0.4,1.3,1.7,0.0,0.2,0.4,0.6,2.0,1.2,-0.2,0.3,0.0,-8.1,0.7,-7.3,-0.3,2014,thabeha01,  1200000 ,0.01902798699754222
883,Adonis Thomas,SF,20,TOT,6,1,6.2,1.0,2.3,0.2,0.8,0.8,1.5,0.2,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.2,1.0,2.3,0.0,0.0,0.0,-4.2,-2.0,-6.2,0.0,2014,thomaad01,  57668 ,0.0009144216284785539
884,Adonis Thomas,SF,20,TOT,6,1,6.2,1.0,2.3,0.2,0.8,0.8,1.5,0.2,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.2,1.0,2.3,0.0,0.0,0.0,-4.2,-2.0,-6.2,0.0,2014,thomaad01,  28834 ,0.00045721081423927696
885,Isaiah Thomas,PG,24,SAC,72,54,34.7,6.9,15.2,1.8,5.1,5.1,10.2,4.8,5.7,0.7,2.3,2.9,6.3,1.3,0.1,3.0,2.6,20.3,6.4,1.3,7.7,3.9,-0.7,3.2,3.2,2014,thomais02,  884293 ,0.014021929755014668
886,Lance Thomas,SF,25,NOP,5,0,8.4,0.4,1.8,0.0,0.0,0.4,1.8,0.4,0.8,0.4,1.0,1.4,0.6,0.0,0.0,0.4,0.8,1.2,-0.1,0.0,-0.1,-6.5,-3.0,-9.6,-0.1,2014,thomala01,  72924 ,0.0011563307698406406
887,Malcolm Thomas,PF,25,TOT,8,0,7.9,0.9,2.0,0.1,0.5,0.8,1.5,0.0,0.3,0.6,2.0,2.6,0.3,0.0,0.4,1.1,0.6,1.9,-0.2,0.1,-0.2,-7.1,-1.9,-9.1,-0.1,2014,thomama01,  274830 ,0.0043578847221121065
